timestamp,latitude,longitude,altitude_m,acc_horiz,acc_vert,course,speed_kts,altitude_ft,bank,pitch
2024-11-05T16:50:53.70Z,40.727451,-114.038363,1295.0,0.0,0.0,259.18,2.69,4248.75,-0.23,0.31
2024-11-05T16:50:54.31Z,40.727449,-114.038372,1294.9,0.0,0.0,257.77,2.84,4248.42,-0.23,0.31
2024-11-05T16:50:55.93Z,40.727441,-114.038397,1294.6,0.0,0.0,243.1,2.96,4247.52,-0.23,0.31
2024-11-05T16:50:56.91Z,40.727435,-114.038408,1294.6,0.0,0.0,232.68,2.98,4247.45,-0.23,0.31
2024-11-05T16:50:57.51Z,40.727427,-114.038419,1294.6,0.0,0.0,226.44,3.27,4247.36,-0.23,0.31
2024-11-05T16:50:58.70Z,40.727414,-114.038434,1294.6,0.0,0.0,219.29,3.59,4247.37,-0.23,0.31
2024-11-05T16:50:59.51Z,40.727403,-114.038444,1294.7,0.0,0.0,212.96,3.82,4247.66,-0.23,0.31
2024-11-05T16:51:00.30Z,40.727391,-114.038452,1294.7,0.0,0.0,207.52,4.16,4247.57,-0.23,0.31
2024-11-05T16:51:01.70Z,40.727365,-114.038465,1294.6,0.0,0.0,198.36,4.69,4247.46,-0.23,0.31
2024-11-05T16:51:02.30Z,40.727352,-114.038469,1294.6,0.0,0.0,193.98,4.99,4247.43,-0.23,0.31
2024-11-05T16:51:03.70Z,40.727319,-114.038475,1294.4,0.0,0.0,186.95,5.46,4246.71,-0.23,0.31
2024-11-05T16:51:04.31Z,40.727303,-114.038477,1294.4,0.0,0.0,184.49,5.71,4246.63,-0.23,0.31
2024-11-05T16:51:05.93Z,40.727261,-114.03848,1294.3,0.0,0.0,185.19,5.8,4246.32,-0.23,0.31
2024-11-05T16:51:06.92Z,40.72724,-114.038483,1294.2,0.0,0.0,184.9,5.91,4246.02,-0.23,0.31
2024-11-05T16:51:08.10Z,40.727201,-114.038487,1294.2,0.0,0.0,183.17,5.98,4246.05,-0.23,0.31
2024-11-05T16:51:09.92Z,40.727148,-114.038491,1294.3,0.0,0.0,182.94,6.81,4246.37,-0.23,0.31
2024-11-05T16:51:11.30Z,40.727102,-114.038493,1294.3,0.0,0.0,181.85,7.23,4246.47,-0.23,0.31
2024-11-05T16:51:12.10Z,40.727075,-114.038494,1294.3,0.0,0.0,180.78,7.12,4246.33,-0.23,0.31
2024-11-05T16:51:13.50Z,40.72703,-114.038495,1294.1,0.0,0.0,180.64,6.96,4245.84,-0.23,0.31
2024-11-05T16:51:14.70Z,40.726991,-114.038495,1294.0,0.0,0.0,180.31,7.27,4245.46,-0.23,0.31
2024-11-05T16:51:15.50Z,40.726964,-114.038496,1293.9,0.0,0.0,180.3,7.41,4245.06,-0.23,0.31
2024-11-05T16:51:16.51Z,40.726929,-114.038496,1293.7,0.0,0.0,180.0,7.44,4244.42,-0.23,0.31
2024-11-05T16:51:17.10Z,40.726909,-114.038496,1293.6,0.0,0.0,180.0,7.08,4244.1,-0.23,0.31
2024-11-05T16:51:18.91Z,40.726857,-114.038497,1293.4,0.0,0.0,183.46,6.76,4243.56,-0.23,0.31
2024-11-05T16:51:19.50Z,40.726833,-114.038502,1293.3,0.0,0.0,188.69,6.43,4243.23,-0.23,0.31
2024-11-05T16:51:20.10Z,40.726816,-114.038506,1293.3,0.0,0.0,191.82,6.45,4243.05,-0.23,0.31
2024-11-05T16:51:21.50Z,40.726778,-114.038523,1293.2,0.0,0.0,199.45,6.25,4242.89,-0.23,0.31
2024-11-05T16:51:22.10Z,40.726762,-114.038532,1293.2,0.0,0.0,204.64,5.97,4242.75,-0.23,0.31
2024-11-05T16:51:23.70Z,40.726724,-114.038562,1293.1,0.0,0.0,215.67,5.93,4242.56,-0.23,0.31
2024-11-05T16:51:24.30Z,40.726712,-114.038576,1293.2,0.0,0.0,219.81,5.92,4242.67,-0.23,0.31
2024-11-05T16:51:25.92Z,40.726688,-114.038611,1293.3,0.0,0.0,230.22,5.59,4243.1,-0.23,0.31
2024-11-05T16:51:26.70Z,40.726675,-114.038638,1293.4,0.0,0.0,237.19,5.27,4243.54,-0.23,0.31
2024-11-05T16:51:27.52Z,40.726666,-114.03866,1293.6,0.0,0.0,240.18,5.35,4244.08,-0.23,0.31
2024-11-05T16:51:28.93Z,40.726653,-114.038695,1293.7,0.0,0.0,244.36,5.39,4244.47,-0.23,0.31
2024-11-05T16:51:29.50Z,40.726646,-114.038718,1293.7,0.0,0.0,250.89,5.23,4244.56,-0.23,0.31
2024-11-05T16:51:31.30Z,40.726636,-114.038775,1293.7,0.0,0.0,258.57,5.3,4244.44,-0.23,0.31
2024-11-05T16:51:32.92Z,40.72663,-114.038827,1293.5,0.0,0.0,263.21,5.42,4243.87,-0.23,0.31
2024-11-05T16:51:33.71Z,40.726628,-114.038854,1293.4,0.0,0.0,265.6,5.58,4243.55,-0.23,0.31
2024-11-05T16:51:34.31Z,40.726627,-114.038875,1293.4,0.0,0.0,266.07,5.67,4243.35,-0.23,0.31
2024-11-05T16:51:35.92Z,40.726624,-114.038932,1293.2,0.0,0.0,267.14,5.84,4242.67,-0.23,0.31
2024-11-05T16:51:36.72Z,40.726623,-114.038961,1293.1,0.0,0.0,268.65,5.77,4242.39,-0.23,0.31
2024-11-05T16:51:37.33Z,40.726623,-114.038982,1293.0,0.0,0.0,269.62,5.85,4242.2,-0.23,0.31
2024-11-05T16:51:38.70Z,40.726622,-114.039035,1292.9,0.0,0.0,270.89,6.24,4241.78,-0.23,0.31
2024-11-05T16:51:40.10Z,40.726622,-114.039091,1292.8,0.0,0.0,270.51,6.49,4241.43,-0.23,0.31
2024-11-05T16:51:41.70Z,40.726621,-114.039155,1292.8,0.0,0.0,270.0,6.69,4241.4,-0.23,0.31
2024-11-05T16:51:43.10Z,40.72662,-114.039214,1292.9,0.0,0.0,269.2,6.98,4241.66,-0.23,0.31
2024-11-05T16:51:44.92Z,40.726617,-114.039294,1292.9,0.0,0.0,268.77,7.23,4241.7,-0.23,0.31
2024-11-05T16:51:45.92Z,40.726616,-114.039338,1292.8,0.0,0.0,269.23,7.19,4241.58,-0.23,0.31
2024-11-05T16:51:46.70Z,40.726615,-114.039374,1292.8,0.0,0.0,268.48,7.33,4241.57,-0.23,0.31
2024-11-05T16:51:47.30Z,40.726614,-114.039401,1292.8,0.0,0.0,268.35,7.43,4241.53,-0.23,0.31
2024-11-05T16:51:48.70Z,40.726613,-114.039467,1292.8,0.0,0.0,267.82,7.66,4241.53,-0.23,0.31
2024-11-05T16:51:49.30Z,40.726611,-114.039496,1292.8,0.0,0.0,267.72,7.8,4241.62,-0.23,0.31
2024-11-05T16:51:50.70Z,40.726608,-114.039563,1292.9,0.0,0.0,265.84,7.78,4241.77,-0.23,0.31
2024-11-05T16:51:51.50Z,40.726604,-114.0396,1292.7,0.0,0.0,263.02,7.52,4241.3,-0.23,0.31
2024-11-05T16:51:52.30Z,40.7266,-114.039637,1292.6,0.0,0.0,261.68,7.66,4240.84,-0.23,0.31
2024-11-05T16:51:53.70Z,40.726591,-114.039701,1292.4,0.0,0.0,258.94,7.8,4240.25,-0.23,0.31
2024-11-05T16:51:54.30Z,40.726586,-114.039728,1292.4,0.0,0.0,257.74,7.78,4240.12,-0.23,0.31
2024-11-05T16:51:55.70Z,40.726574,-114.039793,1292.4,0.0,0.0,255.46,7.97,4240.19,-0.23,0.31
2024-11-05T16:51:56.51Z,40.726566,-114.039831,1292.5,0.0,0.0,254.42,8.03,4240.37,-0.23,0.31
2024-11-05T16:51:57.50Z,40.726556,-114.039878,1292.5,0.0,0.0,253.38,8.15,4240.55,-0.23,0.31
2024-11-05T16:51:58.11Z,40.726549,-114.039907,1292.5,0.0,0.0,253.08,8.15,4240.58,-0.23,0.31
2024-11-05T16:51:59.92Z,40.726531,-114.039992,1292.6,0.0,0.0,253.44,8.25,4240.77,-0.23,0.31
2024-11-05T16:52:00.71Z,40.726523,-114.040031,1292.6,0.0,0.0,254.22,8.36,4240.85,-0.23,0.31
2024-11-05T16:52:01.30Z,40.726516,-114.040061,1292.7,0.0,0.0,253.57,8.45,4241.03,-0.23,0.31
2024-11-05T16:52:02.92Z,40.726498,-114.040141,1292.7,0.0,0.0,252.47,8.58,4241.27,-0.23,0.31
2024-11-05T16:52:03.91Z,40.726488,-114.040181,1292.8,0.0,0.0,251.77,8.7,4241.34,-0.23,0.31
2024-11-05T16:52:04.51Z,40.726478,-114.040221,1292.8,0.0,0.0,251.8,8.9,4241.53,-0.23,0.31
2024-11-05T16:52:05.10Z,40.72647,-114.040253,1292.8,0.0,0.0,251.26,9.13,4241.52,-0.23,0.31
2024-11-05T16:52:06.50Z,40.726448,-114.040324,1292.9,0.0,0.0,243.77,8.88,4241.75,-0.23,0.31
2024-11-05T16:52:07.31Z,40.726431,-114.040362,1292.9,0.0,0.0,239.12,9.13,4241.84,-0.23,0.31
2024-11-05T16:52:08.30Z,40.726407,-114.040404,1292.9,0.0,0.0,230.11,8.94,4241.9,-0.23,0.31
2024-11-05T16:52:09.92Z,40.726358,-114.040463,1293.1,0.0,0.0,218.12,9.29,4242.56,-0.23,0.31
2024-11-05T16:52:10.92Z,40.726322,-114.040493,1293.1,0.0,0.0,210.26,9.45,4242.57,-0.23,0.31
2024-11-05T16:52:11.91Z,40.726299,-114.040509,1293.2,0.0,0.0,206.05,9.65,4242.67,-0.23,0.31
2024-11-05T16:52:12.50Z,40.726256,-114.04053,1293.1,0.0,0.0,198.51,9.86,4242.5,-0.23,0.31
2024-11-05T16:52:13.92Z,40.726193,-114.040547,1293.0,0.0,0.0,189.02,9.92,4242.18,-0.23,0.31
2024-11-05T16:52:14.91Z,40.726157,-114.040552,1293.0,0.0,0.0,184.04,9.94,4242.28,-0.23,0.31
2024-11-05T16:52:15.70Z,40.72611,-114.040553,1293.1,0.0,0.0,180.0,10.19,4242.51,-0.23,0.31
2024-11-05T16:52:16.30Z,40.726082,-114.040552,1293.1,0.0,0.0,177.95,10.33,4242.52,-0.23,0.31
2024-11-05T16:52:17.91Z,40.726024,-114.040545,1293.0,0.0,0.0,173.43,10.53,4242.1,-0.23,0.31
2024-11-05T16:52:18.70Z,40.725966,-114.040531,1292.8,0.0,0.0,166.72,10.33,4241.59,-0.23,0.31
2024-11-05T16:52:19.92Z,40.725912,-114.040507,1292.6,0.0,0.0,158.16,9.82,4240.97,-0.23,0.31
2024-11-05T16:52:20.70Z,40.725879,-114.040486,1292.6,0.0,0.0,152.61,9.63,4240.68,-0.23,0.31
2024-11-05T16:52:21.92Z,40.725835,-114.040448,1292.5,0.0,0.0,144.48,9.43,4240.45,-0.23,0.31
2024-11-05T16:52:22.70Z,40.725807,-114.04042,1292.4,0.0,0.0,141.12,9.66,4240.26,-0.23,0.31
2024-11-05T16:52:24.30Z,40.725754,-114.040357,1292.3,0.0,0.0,135.86,10.08,4239.82,-0.23,0.31
2024-11-05T16:52:25.91Z,40.725708,-114.040297,1292.3,0.0,0.0,135.87,9.94,4239.9,-0.23,0.31
2024-11-05T16:52:26.50Z,40.725682,-114.040263,1292.3,0.0,0.0,135.23,10.1,4239.88,-0.23,0.31
2024-11-05T16:52:27.92Z,40.725636,-114.040201,1292.3,0.0,0.0,134.0,10.27,4239.86,-0.23,0.31
2024-11-05T16:52:28.91Z,40.725609,-114.040165,1292.3,0.0,0.0,134.16,10.3,4239.97,-0.23,0.31
2024-11-05T16:52:29.54Z,40.725582,-114.040129,1292.4,0.0,0.0,134.77,10.32,4240.02,-0.23,0.31
2024-11-05T16:52:30.50Z,40.725549,-114.040084,1292.4,0.0,0.0,134.47,10.49,4240.03,-0.23,0.31
2024-11-05T16:52:31.50Z,40.725514,-114.040039,1292.3,0.0,0.0,134.85,10.64,4239.95,-0.23,0.31
2024-11-05T16:52:32.92Z,40.725464,-114.039974,1292.3,0.0,0.0,134.71,10.91,4239.79,-0.23,0.31
2024-11-05T16:52:33.70Z,40.725436,-114.039936,1292.3,0.0,0.0,134.79,11.06,4239.75,-0.23,0.31
2024-11-05T16:52:34.93Z,40.725392,-114.039877,1292.3,0.0,0.0,135.0,11.3,4239.78,-0.23,0.31
2024-11-05T16:52:35.91Z,40.72537,-114.039848,1292.3,0.0,0.0,135.0,11.33,4239.74,-0.23,0.31
2024-11-05T16:52:36.50Z,40.725332,-114.039798,1292.2,0.0,0.0,134.93,11.5,4239.48,-0.23,0.31
2024-11-05T16:52:37.50Z,40.725294,-114.039748,1292.1,0.0,0.0,134.93,11.72,4239.17,-0.23,0.31
2024-11-05T16:52:38.92Z,40.72524,-114.039675,1292.0,0.0,0.0,134.93,12.08,4238.84,-0.23,0.31
2024-11-05T16:52:40.52Z,40.725176,-114.039591,1291.9,0.0,0.0,134.94,12.38,4238.61,-0.23,0.31
2024-11-05T16:52:41.30Z,40.725143,-114.039547,1291.9,0.0,0.0,135.12,12.62,4238.44,-0.23,0.31
2024-11-05T16:52:42.30Z,40.725101,-114.039492,1291.8,0.0,0.0,135.06,12.82,4238.27,-0.23,0.31
2024-11-05T16:52:44.50Z,40.725007,-114.039367,1291.8,0.0,0.0,134.59,13.37,4238.03,-0.23,0.31
2024-11-05T16:52:45.10Z,40.724981,-114.039332,1291.7,0.0,0.0,134.42,13.55,4237.96,-0.23,0.31
2024-11-05T16:52:47.50Z,40.724875,-114.039188,1291.6,0.0,0.0,135.0,13.83,4237.69,-0.23,0.31
2024-11-05T16:52:48.10Z,40.724847,-114.039152,1291.6,0.0,0.0,135.45,13.86,4237.59,-0.23,0.31
2024-11-05T16:52:49.91Z,40.724774,-114.039057,1291.5,0.0,0.0,135.84,14.12,4237.34,-0.23,0.31
2024-11-05T16:52:50.50Z,40.724736,-114.039009,1291.5,0.0,0.0,135.61,14.28,4237.29,-0.23,0.31
2024-11-05T16:52:51.11Z,40.724708,-114.038973,1291.5,0.0,0.0,135.66,14.38,4237.34,-0.23,0.31
2024-11-05T16:52:52.70Z,40.724632,-114.038874,1291.5,0.0,0.0,135.11,14.62,4237.34,-0.23,0.31
2024-11-05T16:52:53.30Z,40.724603,-114.038836,1291.5,0.0,0.0,134.63,14.72,4237.3,-0.23,0.31
2024-11-05T16:52:55.52Z,40.724496,-114.038693,1291.5,0.0,0.0,135.36,15.13,4237.25,-0.23,0.31
2024-11-05T16:52:56.12Z,40.724466,-114.038655,1291.5,0.0,0.0,135.57,15.24,4237.16,-0.23,0.31
2024-11-05T16:52:57.70Z,40.724384,-114.03855,1291.4,0.0,0.0,135.25,15.46,4236.85,-0.23,0.31
2024-11-05T16:52:58.30Z,40.724353,-114.03851,1291.4,0.0,0.0,135.3,15.64,4236.77,-0.23,0.31
2024-11-05T16:52:59.72Z,40.724281,-114.038415,1291.3,0.0,0.0,134.7,15.81,4236.48,-0.23,0.31
2024-11-05T16:53:00.92Z,40.724218,-114.038331,1291.2,0.0,0.0,134.46,16.12,4236.19,-0.23,0.31
2024-11-05T16:53:01.70Z,40.724176,-114.038275,1291.1,0.0,0.0,134.47,16.32,4235.94,-0.23,0.31
2024-11-05T16:53:02.92Z,40.724111,-114.03819,1291.1,0.0,0.0,134.67,16.59,4235.8,-0.23,0.31
2024-11-05T16:53:03.70Z,40.724068,-114.038132,1291.0,0.0,0.0,134.81,16.8,4235.58,-0.23,0.31
2024-11-05T16:53:04.92Z,40.724001,-114.038044,1290.9,0.0,0.0,134.91,17.07,4235.13,-0.23,0.31
2024-11-05T16:53:05.91Z,40.723956,-114.037985,1290.8,0.0,0.0,134.82,17.26,4235.0,-0.23,0.31
2024-11-05T16:53:06.91Z,40.723922,-114.03794,1290.8,0.0,0.0,134.82,17.4,4234.95,-0.23,0.31
2024-11-05T16:53:08.10Z,40.723818,-114.037803,1290.8,0.0,0.0,135.13,17.85,4234.82,-0.23,0.31
2024-11-05T16:53:10.10Z,40.723698,-114.037648,1290.8,0.0,0.0,135.17,18.2,4234.79,-0.23,0.31
2024-11-05T16:53:11.50Z,40.723614,-114.037537,1290.8,0.0,0.0,135.13,18.54,4234.83,-0.23,0.31
2024-11-05T16:53:12.10Z,40.723577,-114.03749,1290.8,0.0,0.0,135.04,18.6,4234.78,-0.23,0.31
2024-11-05T16:53:13.51Z,40.723492,-114.037377,1290.7,0.0,0.0,135.0,18.78,4234.63,-0.23,0.31
2024-11-05T16:53:14.50Z,40.723431,-114.037296,1290.7,0.0,0.0,134.49,18.69,4234.55,-0.23,0.31
2024-11-05T16:53:15.10Z,40.723394,-114.037247,1290.7,0.0,0.0,134.28,18.71,4234.55,-0.23,0.31
2024-11-05T16:53:17.30Z,40.723262,-114.037069,1290.7,0.0,0.0,134.56,17.92,4234.58,-0.23,0.31
2024-11-05T16:53:18.10Z,40.723216,-114.037007,1290.7,0.0,0.0,134.55,17.68,4234.71,-0.23,0.31
2024-11-05T16:53:20.30Z,40.723088,-114.036837,1290.8,0.0,0.0,134.91,17.9,4234.86,-0.23,0.31
2024-11-05T16:53:21.91Z,40.723005,-114.036728,1290.8,0.0,0.0,135.0,18.06,4234.96,-0.23,0.31
2024-11-05T16:53:23.10Z,40.722921,-114.036618,1290.9,0.0,0.0,134.78,18.24,4235.25,-0.23,0.31
2024-11-05T16:53:24.50Z,40.722838,-114.036507,1290.9,0.0,0.0,134.44,18.43,4235.24,-0.23,0.31
2024-11-05T16:53:25.10Z,40.722802,-114.036459,1290.9,0.0,0.0,134.36,18.52,4235.14,-0.23,0.31
2024-11-05T16:53:27.51Z,40.722658,-114.036267,1290.8,0.0,0.0,135.56,18.43,4235.03,-0.23,0.31
2024-11-05T16:53:28.10Z,40.722622,-114.03622,1290.9,0.0,0.0,135.72,18.49,4235.14,-0.23,0.31
2024-11-05T16:53:29.50Z,40.722535,-114.036109,1291.0,0.0,0.0,135.42,18.72,4235.41,-0.23,0.31
2024-11-05T16:53:30.12Z,40.722498,-114.036061,1291.0,0.0,0.0,135.25,18.69,4235.54,-0.23,0.31
2024-11-05T16:53:31.51Z,40.72241,-114.035949,1291.1,0.0,0.0,135.21,18.9,4235.86,-0.23,0.31
2024-11-05T16:53:33.10Z,40.72231,-114.035818,1291.2,0.0,0.0,135.37,19.15,4236.12,-0.23,0.31
2024-11-05T16:53:34.50Z,40.72222,-114.035703,1291.3,0.0,0.0,135.65,19.46,4236.41,-0.23,0.31
2024-11-05T16:53:35.92Z,40.722129,-114.035587,1291.3,0.0,0.0,135.32,19.55,4236.69,-0.23,0.31
2024-11-05T16:53:36.90Z,40.72209,-114.035537,1291.4,0.0,0.0,135.12,19.34,4236.78,-0.23,0.31
2024-11-05T16:53:37.70Z,40.722016,-114.035441,1291.4,0.0,0.0,135.74,18.13,4236.88,-0.23,0.31
2024-11-05T16:53:38.92Z,40.721948,-114.035353,1291.4,0.0,0.0,135.19,16.58,4237.0,-0.23,0.31
2024-11-05T16:53:39.70Z,40.721905,-114.035298,1291.5,0.0,0.0,134.85,15.85,4237.11,-0.23,0.31
2024-11-05T16:53:40.92Z,40.721844,-114.035217,1291.5,0.0,0.0,134.55,15.74,4237.33,-0.23,0.31
2024-11-05T16:53:42.30Z,40.721772,-114.035121,1291.5,0.0,0.0,134.85,16.04,4237.21,-0.23,0.31
2024-11-05T16:53:43.90Z,40.721708,-114.035038,1291.4,0.0,0.0,134.9,16.22,4236.94,-0.23,0.31
2024-11-05T16:53:45.50Z,40.7216,-114.034895,1291.4,0.0,0.0,134.95,16.7,4236.83,-0.23,0.31
2024-11-05T16:53:46.10Z,40.721567,-114.034852,1291.4,0.0,0.0,135.05,16.81,4236.91,-0.23,0.31
2024-11-05T16:53:48.10Z,40.721455,-114.034705,1291.3,0.0,0.0,135.09,17.18,4236.71,-0.23,0.31
2024-11-05T16:53:50.30Z,40.72133,-114.03454,1291.2,0.0,0.0,135.13,17.66,4236.2,-0.23,0.31
2024-11-05T16:53:52.30Z,40.721216,-114.034388,1291.1,0.0,0.0,134.45,17.26,4235.88,-0.23,0.31
2024-11-05T16:53:53.92Z,40.72113,-114.034273,1291.0,0.0,0.0,134.71,16.16,4235.64,-0.23,0.31
2024-11-05T16:53:55.30Z,40.721057,-114.034176,1291.0,0.0,0.0,134.7,15.75,4235.58,-0.23,0.31
2024-11-05T16:53:57.30Z,40.720958,-114.034043,1290.9,0.0,0.0,134.84,14.61,4235.18,-0.23,0.31
2024-11-05T16:53:58.31Z,40.720913,-114.033984,1290.8,0.0,0.0,135.35,13.58,4235.03,-0.23,0.31
2024-11-05T16:53:59.71Z,40.720851,-114.033905,1290.9,0.0,0.0,135.95,13.31,4235.1,-0.23,0.31
2024-11-05T16:54:00.92Z,40.720798,-114.033837,1290.8,0.0,0.0,135.42,13.26,4234.8,-0.23,0.31
2024-11-05T16:54:02.70Z,40.720721,-114.033738,1290.6,0.0,0.0,135.55,12.88,4234.24,-0.23,0.31
2024-11-05T16:54:03.30Z,40.720696,-114.033705,1290.5,0.0,0.0,134.75,12.73,4234.06,-0.23,0.31
2024-11-05T16:54:05.50Z,40.72061,-114.033589,1290.4,0.0,0.0,134.12,11.62,4233.68,-0.23,0.31
2024-11-05T16:54:06.11Z,40.720588,-114.03356,1290.5,0.0,0.0,134.07,11.07,4233.81,-0.23,0.31
2024-11-05T16:54:08.10Z,40.720516,-114.033465,1290.5,0.0,0.0,136.7,10.66,4233.95,-0.23,0.31
2024-11-05T16:54:10.50Z,40.720425,-114.033383,1290.5,0.0,0.0,153.38,9.41,4233.88,-0.23,0.31
2024-11-05T16:54:11.10Z,40.720401,-114.033369,1290.5,0.0,0.0,157.62,9.29,4233.77,-0.23,0.31
2024-11-05T16:54:12.70Z,40.720334,-114.033344,1290.3,0.0,0.0,170.58,9.02,4233.29,-0.23,0.31
2024-11-05T16:54:13.30Z,40.72031,-114.03334,1290.3,0.0,0.0,176.79,8.68,4233.16,-0.23,0.31
2024-11-05T16:54:15.50Z,40.720229,-114.033359,1290.4,0.0,0.0,199.26,7.66,4233.67,-0.23,0.31
2024-11-05T16:54:16.30Z,40.720204,-114.033374,1290.6,0.0,0.0,205.97,7.55,4234.26,-0.23,0.31
2024-11-05T16:54:18.51Z,40.720142,-114.033431,1290.8,0.0,0.0,222.62,7.29,4234.87,-0.23,0.31
2024-11-05T16:54:19.30Z,40.720123,-114.033455,1290.8,0.0,0.0,227.1,7.14,4235.0,-0.23,0.31
2024-11-05T16:54:20.92Z,40.720095,-114.033502,1291.1,0.0,0.0,234.87,7.06,4235.79,-0.23,0.31
2024-11-05T16:54:21.70Z,40.720078,-114.033538,1291.2,0.0,0.0,239.17,6.9,4236.33,-0.23,0.31
2024-11-05T16:54:22.30Z,40.720069,-114.03356,1291.2,0.0,0.0,243.14,6.75,4236.21,-0.23,0.31
2024-11-05T16:54:23.30Z,40.720058,-114.033597,1291.2,0.0,0.0,249.73,6.34,4236.37,-0.23,0.31
2024-11-05T16:54:24.90Z,40.720046,-114.033651,1291.0,0.0,0.0,255.34,6.45,4235.46,-0.23,0.31
2024-11-05T16:54:25.50Z,40.720042,-114.033682,1290.8,0.0,0.0,259.73,6.54,4234.97,-0.23,0.31
2024-11-05T16:54:27.30Z,40.720036,-114.033757,1290.4,0.0,0.0,266.74,6.83,4233.51,-0.23,0.31
2024-11-05T16:54:28.10Z,40.720035,-114.033791,1290.2,0.0,0.0,269.36,6.92,4233.1,-0.23,0.31
2024-11-05T16:54:29.50Z,40.720034,-114.033851,1290.0,0.0,0.0,269.68,7.0,4232.43,-0.23,0.31
2024-11-05T16:54:30.90Z,40.720033,-114.033904,1289.9,0.0,0.0,269.06,7.13,4232.01,-0.23,0.31
2024-11-05T16:54:31.50Z,40.720031,-114.033941,1289.8,0.0,0.0,268.65,7.45,4231.75,-0.23,0.31
2024-11-05T16:54:32.90Z,40.720029,-114.033998,1289.8,0.0,0.0,268.45,7.91,4231.58,-0.23,0.31
2024-11-05T16:54:33.90Z,40.720027,-114.034048,1289.8,0.0,0.0,267.84,8.27,4231.54,-0.23,0.31
2024-11-05T16:54:34.50Z,40.720025,-114.03409,1289.7,0.0,0.0,267.05,8.31,4231.41,-0.23,0.31
2024-11-05T16:54:36.10Z,40.720014,-114.034166,1289.6,0.0,0.0,255.3,7.74,4230.94,-0.23,0.31
2024-11-05T16:54:37.70Z,40.719992,-114.034233,1289.4,0.0,0.0,242.34,7.7,4230.4,-0.23,0.31
2024-11-05T16:54:38.92Z,40.719969,-114.034281,1289.4,0.0,0.0,233.33,7.78,4230.32,-0.23,0.31
2024-11-05T16:54:39.70Z,40.71995,-114.034309,1289.5,0.0,0.0,227.08,7.94,4230.55,-0.23,0.31
2024-11-05T16:54:40.90Z,40.719923,-114.03434,1289.6,0.0,0.0,217.19,7.69,4230.95,-0.23,0.31
2024-11-05T16:54:41.70Z,40.719894,-114.034361,1289.8,0.0,0.0,206.84,7.32,4231.53,-0.23,0.31
2024-11-05T16:54:42.30Z,40.719875,-114.03437,1289.9,0.0,0.0,199.76,7.19,4231.85,-0.23,0.31
