,timestamp,latitude,longitude,altitude_m,acc_horiz,acc_vert,course,speed_kts,altitude_ft,bank,pitch
445,2024-11-07T16:26:00.25Z,40.71898,-114.042558,1294.7,0.0,0.0,-1.0,0.0,4247.58,-0.35,-0.59
446,2024-11-07T16:26:01.44Z,40.718981,-114.042546,1294.8,0.0,0.0,88.96,4.28,4247.99,-0.33,0.45
447,2024-11-07T16:26:02.84Z,40.718981,-114.042466,1294.9,0.0,0.0,89.66,13.04,4248.46,-0.41,0.61
448,2024-11-07T16:26:03.46Z,40.718982,-114.042408,1295.0,0.0,0.0,89.34,16.85,4248.64,-0.61,0.63
449,2024-11-07T16:26:04.84Z,40.718984,-114.042222,1295.1,0.0,0.0,89.35,25.56,4248.98,0.0,0.61
450,2024-11-07T16:26:05.44Z,40.718984,-114.042119,1295.1,0.0,0.0,89.51,29.29,4249.05,-0.18,0.66
451,2024-11-07T16:26:06.84Z,40.718986,-114.041827,1295.2,0.0,0.0,89.74,37.94,4249.33,-0.88,0.17
452,2024-11-07T16:26:07.44Z,40.718986,-114.041679,1295.3,0.0,0.0,89.95,41.56,4249.6,-0.17,0.42
453,2024-11-07T16:26:08.84Z,40.718986,-114.041282,1295.3,0.0,0.0,90.09,50.03,4249.77,0.08,0.17
454,2024-11-07T16:26:09.44Z,40.718985,-114.04109,1295.3,0.0,0.0,90.08,53.65,4249.57,0.62,0.02
455,2024-11-07T16:26:10.84Z,40.718984,-114.040593,1295.3,0.0,0.0,90.22,61.83,4249.68,0.51,-0.02
456,2024-11-07T16:26:12.26Z,40.718981,-114.040025,1295.3,0.0,0.0,90.32,69.92,4249.73,0.72,0.16
457,2024-11-07T16:26:13.04Z,40.71898,-114.03967,1295.3,0.0,0.0,90.1,74.55,4249.59,0.91,-0.1
458,2024-11-07T16:26:14.26Z,40.71898,-114.039096,1295.3,0.0,0.0,89.96,81.31,4249.63,0.74,-0.05
459,2024-11-07T16:26:15.04Z,40.71898,-114.038686,1295.3,0.0,0.0,89.92,85.8,4249.57,0.88,-0.36
460,2024-11-07T16:26:16.26Z,40.71898,-114.038031,1295.3,0.0,0.0,89.89,92.39,4249.7,0.68,-0.19
461,2024-11-07T16:26:17.04Z,40.718981,-114.037567,1295.4,0.0,0.0,89.98,96.71,4250.07,0.73,-0.04
462,2024-11-07T16:26:18.26Z,40.71898,-114.036834,1295.5,0.0,0.0,90.0,103.04,4250.28,0.72,0.16
463,2024-11-07T16:26:19.04Z,40.71898,-114.036319,1295.6,0.0,0.0,89.86,107.18,4250.51,0.8,0.09
464,2024-11-07T16:26:21.26Z,40.718982,-114.034805,1296.2,0.0,0.0,89.95,117.54,4252.61,-0.13,6.57
465,2024-11-07T16:26:22.04Z,40.718981,-114.034222,1296.8,0.0,0.0,90.09,120.91,4254.69,0.31,6.66
466,2024-11-07T16:26:23.26Z,40.718977,-114.033318,1298.8,0.0,0.0,90.48,125.34,4261.08,0.84,6.82
467,2024-11-07T16:26:24.05Z,40.718972,-114.032698,1300.6,0.0,0.0,90.5,128.14,4267.08,-1.6,6.7
468,2024-11-07T16:26:25.26Z,40.718967,-114.031745,1304.4,0.0,0.0,90.19,131.85,4279.66,-1.65,8.13
469,2024-11-07T16:26:26.04Z,40.718966,-114.031097,1308.1,0.0,0.0,90.07,133.89,4291.55,-0.01,8.03
470,2024-11-07T16:26:27.26Z,40.718965,-114.030106,1314.6,0.0,0.0,90.02,136.9,4312.89,-0.07,7.55
471,2024-11-07T16:26:28.04Z,40.718964,-114.029432,1319.3,0.0,0.0,89.95,139.0,4328.27,-0.31,7.11
472,2024-11-07T16:26:29.26Z,40.718964,-114.028403,1326.5,0.0,0.0,89.92,142.1,4351.98,-0.59,6.78
473,2024-11-07T16:26:30.04Z,40.718964,-114.027704,1331.6,0.0,0.0,89.98,144.08,4368.69,-0.26,6.42
474,2024-11-07T16:26:31.26Z,40.718963,-114.026639,1339.6,0.0,0.0,89.95,146.95,4395.05,-1.04,6.72
